product_user_id,account_id,email,role,plan_tier,signup_date,last_active_date,is_active
332,335,paul.kim@vanguardanalytics.com,editor,free,2024-08-22,2025-02-28,False
333,82,xander.jones@apexnetworks.com,admin,professional,2023-11-27,2025-02-15,True
334,793,olivia.taylor@zenithholdings.com,viewer,professional,2024-05-07,2025-02-19,True
335,381,hank.clark@novaenterprises.com,viewer,free,2024-07-27,2025-02-28,False
336,315,rosa.foster@novaservices.com,admin,free,2024-07-07,2025-02-03,True
337,236,bob.hall@velocityholdings.com,viewer,professional,2023-11-26,2025-02-08,True
338,174,jack.jones@pinnaclesoftware.com,editor,starter,2023-11-10,2025-02-24,True
339,185,vince.hall@zenithsystems.com,editor,free,2024-04-09,2024-11-07,False
340,243,jack.nguyen@summitholdings.com,editor,professional,2023-04-15,2025-02-23,True
341,228,quinn.park@summitpartners.com,viewer,professional,2023-06-20,2025-02-02,True
342,325,bob.nguyen@optimaservices.com,editor,free,2024-07-15,2025-01-05,False
343,666,karen.foster@fusionnetworks.com,editor,enterprise,2024-01-14,2025-02-23,True
344,983,quinn.smith@optimaholdings.com,editor,professional,2023-09-21,2024-04-03,False
345,803,bob.miller@synergyanalytics.com,viewer,starter,2024-08-05,2025-02-03,True
346,761,tina.evans@zenithenterprises.com,viewer,professional,2025-02-25,2025-02-14,True
347,986,quinn.evans@nexuspartners.com,editor,professional,2023-10-05,2025-02-18,True
348,196,uma.foster@globalnetworks.com,viewer,free,2023-09-04,2025-02-16,True
349,429,steve.kim@catalystsoftware.com,admin,starter,2025-01-30,2025-02-28,False
350,801,mia.kim@nexusanalytics.com,editor,starter,2025-02-15,2025-02-28,False
351,616,quinn.smith@catalystinc.com,editor,starter,2023-02-16,2025-02-04,True
352,188,jack.hall@summitpartners.com,editor,professional,2024-10-08,2025-02-28,False
353,60,olivia.garcia@pinnacleinc.com,editor,professional,2024-08-06,2025-02-10,True
354,61,vince.smith@optimagroup.com,viewer,starter,2024-08-22,2025-02-10,True
355,702,leo.park@pinnaclegroup.com,editor,professional,2024-09-18,2025-02-15,True
356,522,olivia.nguyen@nexusplatforms.com,editor,professional,2023-11-16,2024-11-10,False
357,19,dan.jones@zenithplatforms.com,editor,free,2024-10-05,2025-02-23,True
358,34,tina.lopez@novanetworks.com,admin,starter,2024-10-08,2025-02-08,True
359,839,olivia.lopez@elevateenterprises.com,viewer,starter,2025-01-30,2025-02-17,True
360,969,wendy.kim@apexlabs.com,editor,professional,2024-07-16,2025-02-28,False
361,228,quinn.ingram@summitpartners.com,admin,professional,2024-09-19,2025-02-12,True
362,996,carol.smith@quantumenterprises.com,admin,starter,2025-02-17,2025-02-17,True
363,284,wendy.jones@globaldynamics.com,viewer,starter,2023-12-31,2025-02-18,True
364,725,jack.ingram@vanguardenterprises.com,viewer,starter,2024-09-14,2025-01-14,False
365,839,frank.adams@elevateenterprises.com,viewer,starter,2024-11-23,2025-02-26,True
366,987,quinn.baker@vertexcorp.com,viewer,professional,2023-09-03,2025-02-25,True
367,371,karen.adams@quantuminc.com,viewer,starter,2025-02-06,2025-02-26,True
368,719,grace.davis@acmedigital.com,admin,professional,2024-05-10,2025-02-14,True
369,665,carol.nguyen@zenithtechnologies.com,viewer,professional,2023-12-19,2025-01-29,True
370,110,mia.evans@synergyholdings.com,viewer,free,2023-03-28,2025-02-01,True
371,388,quinn.davis@summitservices.com,viewer,free,2025-02-03,2025-02-28,False
372,827,bob.evans@atlasnetworks.com,admin,starter,2024-07-14,2025-02-08,True
373,241,karen.smith@zenithpartners.com,admin,starter,2024-07-30,2025-02-08,True
374,808,ivy.hall@nexusgroup.com,viewer,enterprise,2020-04-25,2025-02-17,True
375,798,grace.foster@synergysolutions.com,viewer,enterprise,2024-12-06,2025-02-08,True
376,218,hank.lopez@nexustechnologies.com,editor,starter,2025-02-21,2025-02-28,False
377,301,steve.smith@atlaspartners.com,viewer,starter,2024-08-05,2025-02-28,False
378,242,quinn.clark@atlasdynamics.com,editor,professional,2024-11-17,2025-02-15,True
379,928,karen.hall@quantuminc.com,editor,starter,2024-02-11,2025-02-11,True
380,52,xander.garcia@vertexanalytics.com,viewer,starter,2025-01-07,2025-02-28,False
381,123,tina.miller@quantumtechnologies.com,admin,professional,2023-08-04,2025-01-31,True
382,610,eve.davis@velocitysystems.com,viewer,professional,2024-09-19,2025-02-11,True
383,723,paul.quinn@apexsoftware.com,viewer,professional,2022-05-09,2025-02-19,True
384,886,alice.rivera@atlasinc.com,viewer,professional,2024-05-02,2025-02-10,True
385,557,olivia.park@summitsoftware.com,viewer,professional,2024-02-08,2025-01-29,True
386,324,steve.garcia@quantumgroup.com,viewer,professional,2024-03-22,2025-02-12,True
387,87,carol.taylor@atlassolutions.com,admin,free,2021-05-14,2025-02-04,True
388,268,leo.miller@optimaplatforms.com,viewer,professional,2023-09-25,2025-02-24,True
389,493,karen.davis@summitanalytics.com,viewer,professional,2024-01-23,2025-02-02,True
390,951,vince.park@catalystanalytics.com,viewer,enterprise,2024-08-31,2024-11-17,False
391,344,bob.rivera@synergysystems.com,admin,professional,2025-01-26,2025-01-31,True
392,466,eve.smith@summitanalytics.com,editor,starter,2022-11-20,2023-09-12,False
393,920,bob.davis@fusionenterprises.com,admin,free,2024-10-08,2025-01-29,False
394,26,carol.davis@apextechnologies.com,admin,enterprise,2024-11-29,2025-02-12,True
395,965,carol.rivera@zenithsystems.com,admin,free,2024-04-17,2025-02-28,True
396,107,hank.evans@novaservices.com,viewer,starter,2025-01-22,2025-02-28,False
397,859,alice.miller@pacificanalytics.com,editor,enterprise,2025-02-06,2025-02-19,True
398,564,wendy.ingram@atlassoftware.com,editor,enterprise,2025-01-12,2025-02-18,True
399,966,karen.foster@fusionplatforms.com,admin,enterprise,2022-10-28,2025-01-31,True
400,326,grace.kim@pinnaclecorp.com,editor,professional,2024-12-15,2025-02-01,True
401,245,,viewer,professional,2025-02-28,2025-02-17,True
402,921,uma.adams@globallabs.com,editor,professional,2025-02-13,2025-02-28,False
403,493,leo.clark@summitanalytics.com,viewer,professional,2025-01-19,2025-02-25,True
404,821,dan.evans@catalystenterprises.com,viewer,starter,2024-05-15,2025-02-22,True
405,809,dan.kim@synergysystems.com,admin,professional,2024-05-20,2024-12-09,False
406,577,olivia.kim@vertexdynamics.com,editor,enterprise,2024-04-20,2024-09-10,False
407,627,nate.lopez@pinnaclesoftware.com,admin,enterprise,2025-01-12,2025-02-03,True
408,71,dan.smith@apexsolutions.com,editor,professional,2024-12-31,2025-02-13,True
409,559,nate.park@acmelabs.com,editor,enterprise,2024-04-01,2025-02-08,True
410,240,alice.foster@acmedynamics.com,viewer,enterprise,2021-12-27,2025-02-27,True
411,801,vince.jones@nexusanalytics.com,editor,starter,2024-10-11,2025-02-28,False
412,3,leo.taylor@pacificplatforms.com,viewer,professional,2024-12-01,2025-02-01,True
413,451,dan.hall@synergylabs.com,editor,enterprise,2024-05-04,2025-02-13,True
414,835,mia.foster@atlasholdings.com,editor,professional,2024-07-16,2025-02-13,True
415,884,dan.nguyen@globalpartners.com,viewer,professional,2024-01-14,2025-02-14,True
416,190,ivy.davis@zenithpartners.com,admin,enterprise,2024-01-17,2025-02-26,True
417,904,ivy.evans@optimaholdings.com,editor,enterprise,2024-09-13,2025-02-14,True
418,950,hank.quinn@fusionenterprises.com,viewer,enterprise,2023-03-29,2025-02-22,True
419,133,xander.taylor@summitholdings.com,editor,starter,2023-11-19,2025-02-21,True
420,684,olivia.taylor@globalsystems.com,viewer,enterprise,2025-02-08,2025-02-19,True
421,388,alice.davis@summitservices.com,viewer,free,2024-12-30,2025-02-14,True
422,944,hank.miller@acmenetworks.com,viewer,starter,2024-11-30,2025-01-31,True
423,764,jack.davis@globalinc.com,editor,enterprise,2024-09-09,2025-02-14,True
424,416,,viewer,enterprise,2022-09-30,2025-02-22,True
425,620,vince.davis@summitdynamics.com,editor,professional,2024-03-22,2025-02-14,True
426,877,grace.park@novainc.com,editor,starter,2025-01-27,2025-02-17,True
427,294,vince.hall@acmeplatforms.com,admin,professional,2024-06-17,2025-02-10,True
428,907,xander.taylor@vanguardholdings.com,viewer,professional,2024-08-22,2025-02-20,True
429,764,jack.park@globalinc.com,viewer,enterprise,2024-09-21,2025-02-23,True
430,444,uma.baker@catalystanalytics.com,viewer,free,2022-01-10,2025-01-29,True
431,935,uma.quinn@synergyholdings.com,viewer,starter,2025-01-01,2025-02-27,True
432,286,rosa.garcia@nexussystems.com,viewer,enterprise,2023-02-03,2023-08-02,False
433,38,xander.miller@catalystlabs.com,editor,starter,2025-01-23,2025-02-18,True
434,218,tina.taylor@nexustechnologies.com,viewer,starter,2024-03-01,2025-02-03,True
435,291,mia.baker@vertextechnologies.com,admin,professional,2024-11-14,2025-01-29,True
436,11,tina.miller@pinnaclecorp.com,viewer,professional,2022-01-12,2025-02-22,True
437,307,ivy.miller@summitsoftware.com,viewer,starter,2024-11-14,2025-02-22,True
438,776,eve.lopez@quantumdynamics.com,editor,professional,2024-12-25,2025-01-29,True
439,429,paul.clark@catalystsoftware.com,viewer,starter,2024-09-20,2025-02-12,True
440,177,jack.kim@pinnacletechnologies.com,viewer,starter,2025-02-05,2025-02-02,True
441,130,bob.clark@vertexenterprises.com,viewer,starter,2023-04-16,2025-02-02,True
442,175,quinn.taylor@fusionanalytics.com,editor,professional,2025-02-18,2025-02-09,True
443,151,carol.smith@vertexinc.com,editor,professional,2024-01-24,2025-02-14,True
444,783,paul.foster@acmesoftware.com,viewer,starter,2024-07-23,2025-02-20,True
445,227,paul.jones@vanguardtechnologies.com,editor,professional,2023-07-18,2025-02-11,True
446,275,olivia.davis@acmepartners.com,editor,professional,2025-01-10,2025-02-28,True
447,380,bob.clark@synergydigital.com,admin,professional,2022-07-26,2023-02-25,False
448,493,rosa.garcia@summitanalytics.com,viewer,professional,2024-09-18,2025-02-28,False
449,751,bob.hall@apexpartners.com,editor,enterprise,2022-09-07,2025-01-31,True
450,638,hank.clark@vanguardsolutions.com,viewer,enterprise,2023-12-09,2025-02-28,True
451,924,jack.adams@nexusgroup.com,admin,starter,2024-08-19,2025-02-17,True
452,824,uma.smith@synergyinc.com,viewer,enterprise,2024-09-22,2025-02-26,True
453,300,vince.ingram@novadigital.com,viewer,professional,2024-01-24,2024-03-11,False
454,387,leo.jones@pacificsolutions.com,admin,starter,2025-02-22,2025-01-31,True
455,453,eve.taylor@fusioncorp.com,editor,free,2024-11-12,2025-02-08,True
456,242,bob.rivera@atlasdynamics.com,viewer,professional,2024-12-24,2025-02-11,True
457,426,frank.kim@velocityholdings.com,viewer,professional,2024-12-31,2025-02-28,False
458,631,paul.quinn@vanguardcorp.com,editor,starter,2024-03-19,2024-06-16,False
459,546,jack.evans@zenithpartners.com,editor,professional,2024-09-10,2025-02-23,False
460,476,bob.rivera@horizonservices.com,editor,professional,2024-01-07,2025-02-16,True
461,894,karen.quinn@quantumsoftware.com,viewer,starter,2021-11-08,2025-02-23,True
462,623,hank.owens@velocityservices.com,viewer,starter,2023-12-16,2025-02-20,True
463,956,wendy.davis@velocitysolutions.com,admin,professional,2023-09-16,2025-02-02,True
464,357,leo.lopez@summitdigital.com,editor,enterprise,2022-01-24,2022-04-01,False
465,536,mia.rivera@pinnaclesolutions.com,admin,professional,2023-02-07,2025-02-17,True
466,292,grace.hall@summitnetworks.com,editor,professional,2023-08-17,2025-02-14,True
467,867,xander.park@velocitygroup.com,editor,professional,2024-03-01,2025-02-02,True
468,220,steve.foster@apexanalytics.com,viewer,professional,2023-04-24,2025-02-17,True
469,746,uma.hall@zenithinc.com,editor,professional,2025-01-20,2025-02-28,False
470,667,alice.garcia@vertexanalytics.com,viewer,starter,2024-11-29,2025-02-02,True
471,280,bob.clark@elevatedynamics.com,admin,professional,2022-10-27,2025-02-11,True
472,800,paul.foster@globalsystems.com,admin,starter,2024-10-24,2024-12-30,False
473,77,frank.rivera@apexgroup.com,viewer,starter,2024-12-26,2025-02-28,False
474,465,steve.owens@horizontechnologies.com,admin,professional,2024-11-05,2025-02-05,True
475,133,tina.smith@summitholdings.com,editor,starter,2022-02-05,2025-02-09,True
476,484,leo.park@fusionservices.com,editor,starter,2022-07-19,2025-02-26,True
477,264,rosa.clark@apexdigital.com,viewer,starter,2025-01-18,2025-02-05,True
478,713,rosa.davis@quantumgroup.com,viewer,enterprise,2024-08-19,2025-02-02,True
479,474,leo.hall@elevatepartners.com,editor,enterprise,2023-08-26,2025-02-16,True
480,547,olivia.garcia@optimaplatforms.com,viewer,free,2024-10-10,2025-02-12,True
481,184,olivia.evans@vanguarddynamics.com,editor,enterprise,2024-02-11,2025-02-10,True
482,203,leo.jones@quantumdynamics.com,admin,enterprise,2023-09-01,2025-02-24,True
483,438,frank.evans@novacorp.com,viewer,professional,2020-03-12,2025-02-07,True
484,777,uma.evans@atlasplatforms.com,viewer,starter,2022-07-17,2025-02-16,True
485,97,xander.jones@catalystanalytics.com,viewer,enterprise,2024-01-23,2024-03-22,False
486,702,eve.garcia@pinnaclegroup.com,viewer,professional,2023-08-13,2024-04-01,False
487,772,frank.clark@globalinc.com,admin,professional,2023-05-01,2025-02-09,True
488,298,dan.park@apexdigital.com,admin,professional,2023-12-27,2024-07-21,False
489,570,dan.rivera@novapartners.com,editor,enterprise,2025-02-02,2025-02-21,True
490,560,uma.park@summitcorp.com,editor,starter,2024-09-21,2025-02-24,True
491,739,xander.smith@velocitycorp.com,admin,professional,2024-11-26,2025-02-06,True
492,562,jack.clark@zenithpartners.com,editor,enterprise,2024-11-10,2025-02-20,True
493,780,nate.nguyen@fusiondynamics.com,viewer,enterprise,2023-03-25,2025-02-11,True
494,154,tina.evans@nexusanalytics.com,editor,professional,2023-09-14,2025-02-09,True
495,35,uma.davis@acmesolutions.com,editor,starter,2023-02-19,2025-02-25,True
496,735,grace.davis@novalabs.com,viewer,free,2023-11-14,2025-02-18,True
497,606,,editor,professional,2024-09-13,2025-02-15,True
498,309,vince.nguyen@vertexenterprises.com,editor,professional,2024-04-21,2025-02-28,False
499,188,,viewer,professional,2022-02-26,2022-06-04,False
500,156,leo.ingram@pacificplatforms.com,viewer,starter,2025-02-09,2025-02-18,True
501,853,grace.miller@zenithdynamics.com,editor,professional,2024-09-15,2025-02-02,True
502,317,xander.adams@globallabs.com,editor,enterprise,2021-12-04,2025-02-23,True
503,522,rosa.hall@nexusplatforms.com,viewer,professional,2024-02-10,2025-02-22,True
504,832,carol.quinn@optimadigital.com,viewer,starter,2025-02-23,2025-02-20,True
505,317,steve.jones@globallabs.com,admin,enterprise,2022-05-09,2025-02-16,True
506,122,tina.taylor@elevatedynamics.com,admin,professional,2023-08-23,2024-08-03,False
507,34,,viewer,starter,2024-01-15,2025-01-30,True
508,735,mia.davis@novalabs.com,viewer,free,2024-01-30,2025-02-17,True
509,390,uma.quinn@quantumgroup.com,editor,professional,2024-01-15,2025-02-20,True
510,96,steve.quinn@optimaholdings.com,viewer,free,2024-07-17,2024-10-01,False
511,395,quinn.adams@horizondynamics.com,viewer,enterprise,2024-07-17,2025-02-28,False
512,170,jack.nguyen@novaanalytics.com,editor,enterprise,2024-09-30,2025-02-07,True
513,335,rosa.quinn@vanguardanalytics.com,viewer,free,2024-12-11,2025-02-01,True
514,575,vince.adams@zenithsolutions.com,viewer,professional,2024-04-10,2024-05-09,False
515,170,nate.davis@novaanalytics.com,editor,enterprise,2024-08-12,2025-02-05,True
516,744,carol.jones@synergysystems.com,editor,professional,2024-12-18,2025-02-06,True
517,154,uma.rivera@nexusanalytics.com,editor,professional,2023-06-10,2024-03-15,False
518,671,wendy.miller@optimaholdings.com,viewer,enterprise,2024-04-05,2025-02-27,True
519,110,jack.ingram@synergyholdings.com,editor,free,2024-01-21,2025-02-05,True
520,572,tina.hall@horizonanalytics.com,editor,starter,2023-10-17,2025-02-10,True
521,576,xander.park@pinnacleplatforms.com,viewer,professional,2024-10-21,2025-02-07,True
522,143,rosa.evans@velocitydynamics.com,editor,free,2024-07-30,2025-02-05,True
523,568,paul.adams@pacificgroup.com,editor,free,2024-01-28,2025-02-15,True
524,723,vince.ingram@apexsoftware.com,admin,professional,2022-11-12,2025-02-13,True
525,451,leo.taylor@synergylabs.com,viewer,enterprise,2023-12-09,2025-02-03,True
526,349,leo.miller@elevateholdings.com,editor,free,2024-12-15,2025-02-04,True
527,168,eve.adams@globallabs.com,editor,professional,2022-10-02,2025-02-01,True
528,430,uma.clark@apexcorp.com,viewer,enterprise,2024-12-14,2025-02-20,True
529,724,vince.davis@fusioninc.com,admin,free,2024-12-30,2025-02-20,True
530,216,bob.rivera@optimalabs.com,editor,starter,2024-11-13,2025-02-25,True
531,949,eve.clark@quantumholdings.com,viewer,starter,2021-04-27,2025-02-19,True
532,886,tina.jones@atlasinc.com,viewer,professional,2025-02-19,2025-02-06,True
533,265,tina.rivera@horizongroup.com,viewer,professional,2021-08-24,2025-02-19,True
534,698,eve.foster@summitservices.com,viewer,enterprise,2024-05-24,2025-02-18,True
535,411,karen.kim@elevateenterprises.com,admin,enterprise,2025-01-20,2025-02-25,True
536,448,jack.kim@acmecorp.com,viewer,free,2024-11-18,2025-02-28,False
537,414,tina.miller@quantumsystems.com,editor,free,2023-06-08,2025-02-08,True
538,42,xander.taylor@elevatedynamics.com,viewer,professional,2023-02-16,2025-02-03,True
539,88,grace.kim@fusionholdings.com,viewer,free,2024-11-11,2025-02-28,False
540,684,,viewer,enterprise,2024-11-28,2025-02-04,True
541,189,carol.evans@synergynetworks.com,admin,professional,2025-01-18,2025-02-22,True
542,344,alice.ingram@synergysystems.com,editor,professional,2024-12-20,2025-02-03,True
543,208,bob.jones@fusiondigital.com,viewer,free,2022-08-26,2023-01-03,False
544,729,olivia.taylor@elevatecorp.com,viewer,starter,2022-04-05,2022-06-10,False
545,550,xander.kim@pacificsolutions.com,viewer,professional,2022-02-01,2025-02-03,True
546,119,quinn.garcia@zenithnetworks.com,editor,starter,2024-12-27,2025-02-28,False
547,671,rosa.jones@optimaholdings.com,admin,enterprise,2023-09-29,2025-02-17,True
548,477,nate.kim@pinnacledigital.com,admin,professional,2024-12-31,2025-02-27,True
549,873,alice.lopez@pinnacleservices.com,viewer,professional,2020-09-11,2025-02-28,True
550,715,olivia.garcia@globalenterprises.com,editor,starter,2025-01-02,2025-02-07,True
551,928,leo.garcia@quantuminc.com,viewer,starter,2024-12-24,2025-02-03,True
552,577,steve.smith@vertexdynamics.com,viewer,enterprise,2024-05-20,2025-01-29,False
553,601,jack.baker@vanguarddynamics.com,viewer,professional,2021-08-27,2021-11-26,False
554,196,bob.garcia@globalnetworks.com,viewer,free,2024-11-16,2025-02-28,False
555,663,paul.foster@pinnacleinc.com,viewer,starter,2024-05-30,2024-11-30,False
556,70,olivia.lopez@zenithenterprises.com,admin,starter,2023-08-16,2025-02-13,True
557,420,eve.park@synergygroup.com,editor,professional,2025-02-03,2025-02-28,False
558,177,wendy.ingram@pinnacletechnologies.com,viewer,starter,2024-09-16,2025-02-13,True
559,569,frank.quinn@novacorp.com,editor,starter,2024-04-30,2024-09-25,False
560,28,grace.foster@zenithsolutions.com,viewer,starter,2025-01-10,2025-02-06,True
561,957,xander.davis@quantumplatforms.com,viewer,professional,2024-03-18,2025-02-19,False
562,939,ivy.miller@globalholdings.com,viewer,professional,2024-12-27,2025-02-05,True
563,509,nate.smith@horizongroup.com,editor,free,2022-11-19,2025-01-29,True
564,401,uma.quinn@novatechnologies.com,viewer,starter,2024-09-12,2025-02-02,True
565,323,rosa.taylor@elevatesoftware.com,admin,enterprise,2022-03-10,2025-02-18,True
566,33,xander.baker@fusionsystems.com,viewer,starter,2025-02-23,2025-02-28,False
567,567,dan.park@acmedynamics.com,editor,professional,2024-02-29,2024-04-19,False
568,744,paul.davis@synergysystems.com,admin,professional,2024-11-21,2025-01-29,True
569,609,eve.jones@atlassoftware.com,viewer,enterprise,2025-01-17,2025-02-28,True
570,929,carol.ingram@globalnetworks.com,editor,professional,2023-03-20,2023-08-26,False
571,914,xander.miller@quantumnetworks.com,viewer,professional,2023-04-22,2025-02-20,True
572,613,xander.evans@vanguarddynamics.com,viewer,professional,2024-10-09,2025-02-08,True
573,945,paul.baker@globalsystems.com,admin,enterprise,2024-07-10,2025-02-18,True
574,749,tina.kim@globallabs.com,editor,starter,2024-11-24,2025-02-23,True
575,158,tina.nguyen@apexcorp.com,viewer,professional,2025-01-13,2025-01-29,True
576,954,vince.rivera@novaenterprises.com,editor,starter,2022-04-04,2022-07-06,False
577,189,eve.smith@synergynetworks.com,viewer,professional,2024-12-23,2025-02-28,False
578,830,steve.park@pacificenterprises.com,editor,professional,2024-07-27,2025-02-22,True
579,713,wendy.taylor@quantumgroup.com,viewer,enterprise,2023-01-25,2025-02-09,True
580,465,uma.lopez@horizontechnologies.com,viewer,professional,2023-06-05,2025-02-16,True
581,830,hank.taylor@pacificenterprises.com,viewer,professional,2025-02-10,2025-02-22,True
582,401,jack.adams@novatechnologies.com,admin,starter,2024-11-08,2025-02-28,True
583,697,frank.jones@quantumanalytics.com,editor,starter,2024-10-07,2025-01-31,True
584,939,steve.lopez@globalholdings.com,admin,professional,2024-10-07,2025-02-20,True
585,217,olivia.garcia@vanguardgroup.com,viewer,professional,2024-04-26,2025-02-23,True
586,541,karen.rivera@synergylabs.com,viewer,professional,2025-02-22,2025-02-19,True
587,293,rosa.adams@velocitysystems.com,viewer,professional,2024-10-26,2025-02-13,True
588,223,mia.adams@apexanalytics.com,editor,starter,2024-04-05,2025-02-06,True
589,825,vince.clark@summitcorp.com,editor,free,2024-03-05,2025-02-07,True
590,203,leo.park@quantumdynamics.com,admin,enterprise,2023-08-23,2025-02-02,True
591,150,,editor,enterprise,2023-08-29,2025-02-02,True
592,615,alice.park@pacificinc.com,viewer,professional,2024-06-24,2025-02-21,False
593,994,quinn.garcia@fusionanalytics.com,editor,professional,2025-02-16,2025-02-25,True
594,936,quinn.hall@summitnetworks.com,editor,starter,2024-12-09,2025-02-05,True
595,13,wendy.smith@atlascorp.com,viewer,starter,2024-10-12,2025-02-28,False
596,187,steve.rivera@velocitynetworks.com,viewer,enterprise,2023-06-27,2025-02-16,True
597,899,,viewer,starter,2023-12-16,2025-02-10,True
598,190,vince.baker@zenithpartners.com,viewer,enterprise,2023-11-24,2025-02-23,True
599,826,eve.ingram@atlasanalytics.com,editor,professional,2024-11-19,2025-02-28,False
600,98,mia.hall@atlassoftware.com,admin,enterprise,2023-06-05,2024-04-13,False
601,709,jack.ingram@pinnaclegroup.com,admin,enterprise,2024-06-03,2025-02-02,True
602,481,hank.ingram@zenithgroup.com,viewer,starter,2025-01-04,2025-02-20,True
603,596,rosa.garcia@fusiondynamics.com,viewer,starter,2024-08-17,2025-02-28,False
604,886,jack.hall@atlasinc.com,viewer,professional,2024-12-02,2025-02-28,False
605,911,nate.ingram@globalsolutions.com,editor,starter,2024-07-11,2025-02-22,True
606,282,tina.lopez@pinnaclesoftware.com,editor,starter,2023-01-12,2023-09-18,False
607,786,leo.jones@catalystcorp.com,viewer,professional,2025-02-18,2025-02-19,True
608,220,bob.smith@apexanalytics.com,editor,professional,2022-10-24,2023-08-07,False
609,143,ivy.jones@velocitydynamics.com,viewer,free,2024-03-17,2025-02-19,True
610,701,bob.quinn@vanguardenterprises.com,editor,professional,2024-07-08,2025-02-14,True
611,651,bob.davis@apexcorp.com,editor,professional,2025-02-11,2025-02-06,True
612,223,,viewer,starter,2024-10-02,2025-02-28,False
613,842,nate.park@quantumsoftware.com,viewer,professional,2023-09-26,2025-02-23,True
614,905,hank.davis@novadigital.com,viewer,starter,2025-02-03,2025-02-13,True
615,976,grace.garcia@summitplatforms.com,viewer,starter,2024-12-30,2025-02-28,False
616,66,quinn.hall@optimasolutions.com,viewer,enterprise,2024-05-29,2025-02-25,True
617,834,nate.ingram@elevateanalytics.com,admin,starter,2024-11-18,2025-02-28,False
618,53,frank.hall@pacificsoftware.com,viewer,professional,2025-02-08,2025-02-25,True
619,364,karen.lopez@catalystdigital.com,admin,starter,2024-04-27,2025-02-18,True
620,930,ivy.jones@optimacorp.com,admin,free,2022-01-30,2025-02-27,True
621,583,uma.adams@nexusdynamics.com,viewer,enterprise,2022-08-22,2025-02-08,True
622,97,wendy.evans@catalystanalytics.com,editor,enterprise,2022-03-19,2025-02-18,True
623,921,mia.park@globallabs.com,viewer,professional,2025-01-03,2025-01-29,True
624,179,ivy.baker@vanguardnetworks.com,editor,professional,2024-09-09,2025-02-26,True
625,867,carol.adams@velocitygroup.com,admin,professional,2024-04-16,2025-02-08,True
626,339,paul.taylor@zenithgroup.com,editor,free,2024-11-28,2025-02-28,False
627,593,eve.taylor@synergytechnologies.com,viewer,enterprise,2025-01-01,2025-02-13,True
628,881,mia.rivera@synergyinc.com,editor,professional,2023-12-04,2024-04-08,False
629,873,hank.smith@pinnacleservices.com,viewer,professional,2021-06-29,2022-02-06,False
630,696,rosa.owens@vanguardgroup.com,viewer,enterprise,2022-12-22,2025-01-30,True
631,961,alice.garcia@globaldynamics.com,editor,professional,2025-01-27,2025-02-20,True
632,257,quinn.owens@zenithtechnologies.com,editor,enterprise,2023-10-04,2024-07-11,False
633,834,rosa.park@elevateanalytics.com,viewer,starter,2022-07-21,2025-02-15,True
634,546,eve.clark@zenithpartners.com,admin,professional,2024-09-07,2025-02-07,True
635,16,hank.ingram@elevategroup.com,editor,professional,2024-03-07,2025-01-22,False
636,110,mia.lopez@synergyholdings.com,viewer,free,2023-12-06,2025-02-12,True
637,60,bob.owens@pinnacleinc.com,editor,professional,2024-07-27,2025-02-28,False
638,163,paul.jones@optimainc.com,editor,enterprise,2021-05-23,2025-02-26,True
639,579,jack.miller@summitpartners.com,viewer,starter,2024-01-31,2024-10-18,False
640,250,mia.davis@globalanalytics.com,viewer,professional,2023-08-25,2025-02-15,True
641,822,mia.foster@pacifictechnologies.com,admin,starter,2025-01-30,2025-02-14,False
642,827,bob.kim@atlasnetworks.com,editor,starter,2025-02-26,2025-02-21,True
643,630,jack.adams@quantumholdings.com,editor,starter,2023-01-22,2025-01-31,True
644,322,tina.davis@nexustechnologies.com,editor,free,2021-12-27,2025-02-07,True
645,146,xander.park@horizonlabs.com,editor,free,2024-08-19,2025-02-27,True
646,136,hank.foster@atlasservices.com,editor,starter,2022-03-27,2025-02-28,True
647,517,wendy.park@nexussolutions.com,viewer,professional,2022-08-01,2023-03-15,False
648,513,vince.smith@acmeinc.com,viewer,free,2024-09-06,2025-02-28,False
649,458,uma.clark@synergydynamics.com,editor,free,2022-04-17,2025-02-13,True
650,995,karen.foster@acmecorp.com,admin,free,2023-08-09,2025-02-27,True
651,179,grace.kim@vanguardnetworks.com,editor,professional,2023-03-10,2023-08-12,False
652,460,tina.davis@velocitynetworks.com,viewer,enterprise,2025-02-03,2025-01-31,True
653,159,bob.adams@horizonanalytics.com,editor,free,2020-09-09,2025-02-19,True
654,107,karen.garcia@novaservices.com,editor,starter,2023-01-05,2023-12-25,False
655,450,carol.ingram@elevateservices.com,viewer,professional,2022-03-31,2025-02-15,True
656,618,carol.clark@vanguardsoftware.com,admin,professional,2025-02-17,2025-02-28,False
657,229,dan.foster@fusionplatforms.com,editor,professional,2021-10-09,2025-02-27,True
658,669,hank.hall@elevatesystems.com,viewer,starter,2025-02-10,2025-02-23,True
659,612,uma.baker@globalcorp.com,editor,starter,2023-08-27,2025-02-19,True
660,215,mia.clark@acmeholdings.com,editor,enterprise,2022-04-30,2025-01-31,True
661,197,eve.baker@vertexinc.com,viewer,enterprise,2024-09-16,2025-02-07,True
662,296,alice.evans@zenithdynamics.com,editor,free,2021-09-06,2022-04-23,False
663,432,alice.garcia@nexusenterprises.com,editor,enterprise,2024-11-21,2025-02-05,True
664,195,dan.foster@zenithcorp.com,editor,professional,2023-12-30,2025-02-09,True
